Time,temperature,humidity,light,sound
18:34,30.2,55.8,117,42.4
18:34,30.2,55.2,136,42.7
18:34,30.1,55.1,92,42.8
18:34,30.1,54.2,104,46.4
18:34,30.1,53.8,182,45.1
18:34,30.0,54.7,204,43.8
18:34,30.0,54.0,204,43.0
18:34,30.0,53.4,203,43.2
18:34,30.0,53.0,204,43.6
18:34,30.0,52.9,203,43.6
18:34,30.0,53.0,203,43.8
18:35,30.0,53.1,203,45.4
18:35,30.0,53.1,203,42.1
18:35,30.0,53.1,203,42.2
18:35,30.0,53.2,205,50.4
18:35,29.9,53.1,201,42.8
18:35,29.9,53.0,204,43.4
18:35,30.0,53.0,198,43.1
18:35,29.9,52.8,204,42.8
18:35,29.9,53.0,204,43.7
18:35,29.9,53.1,204,44.6
18:35,29.9,53.0,203,45.0
18:35,29.8,53.7,203,45.1
18:35,29.7,53.7,203,45.8
18:35,29.8,53.5,202,45.3
18:35,29.7,53.5,202,59.2
18:35,29.7,53.6,203,44.6
18:35,29.7,53.8,204,42.9
18:35,29.7,53.8,206,43.9
18:35,29.7,53.7,207,44.1
18:35,29.7,53.5,207,43.0
18:36,29.7,53.4,207,44.1
18:36,29.7,53.1,207,44.0
18:36,29.7,53.2,207,42.5
18:36,29.7,53.0,207,43.3
18:36,29.7,52.8,207,42.9
18:36,29.7,52.8,207,43.7
18:36,29.7,52.6,207,42.6
18:36,29.8,52.8,207,42.1
18:36,29.7,52.6,207,41.5
18:36,29.7,52.7,207,42.1
18:36,29.7,52.7,207,42.1
18:36,29.7,52.8,207,42.1
18:36,29.6,52.9,207,42.8
18:36,29.7,53.1,207,43.9
18:36,29.6,53.2,207,42.4
18:36,29.6,53.5,207,43.0
18:36,29.6,53.7,207,42.9
18:36,29.6,53.8,207,43.8
18:36,29.6,54.2,207,42.7
18:36,29.5,54.3,207,42.6
18:37,29.5,53.8,203,42.5
18:37,29.5,53.6,205,43.3
18:37,29.5,53.6,205,43.4
18:37,29.5,53.6,205,43.1
18:37,29.5,53.8,205,42.7
18:37,29.5,54.3,205,43.3
18:37,29.5,54.4,205,43.5
18:37,29.5,54.4,205,43.2
18:37,29.5,54.4,205,43.9
18:37,29.4,54.3,205,43.3
18:37,29.4,54.3,205,43.8
18:37,29.4,54.1,205,43.8
18:37,29.4,54.3,205,43.4
18:37,29.4,54.6,205,42.7
18:37,29.3,54.2,205,43.0
18:37,29.3,54.0,204,43.2
18:37,29.3,53.9,201,42.3
18:37,29.4,54.0,201,43.0
18:37,29.3,54.1,200,44.2
18:37,29.4,54.0,200,43.1
18:38,29.4,54.1,200,44.3
18:38,29.4,54.1,200,43.5
18:38,29.4,54.0,200,43.4
18:38,29.4,53.9,200,43.9
18:38,29.4,53.9,200,42.3
18:38,29.4,53.7,200,42.3
18:38,29.4,53.7,200,43.3
18:38,29.4,53.6,200,42.1
18:38,29.4,53.3,200,43.5
18:38,29.4,53.4,200,42.9
18:38,29.4,53.8,200,43.4
18:38,29.4,54.0,200,43.8
18:38,29.4,53.7,200,43.1
18:38,29.4,53.5,200,43.0
18:38,29.4,53.4,200,43.2
18:38,29.4,53.2,200,43.1
18:38,29.4,53.2,200,42.6
18:38,29.4,53.0,200,42.5
18:38,29.4,53.0,200,43.3
18:38,29.4,53.5,200,43.0
18:39,29.4,54.5,200,43.1
18:39,29.4,54.7,200,42.7
18:39,29.3,54.7,200,42.0
18:39,29.4,54.5,200,43.0
18:39,29.4,54.3,200,42.4
18:39,29.3,54.3,200,43.4
18:39,29.4,54.2,200,43.5
18:39,29.4,54.0,200,42.7
18:39,29.4,53.9,200,44.4
18:39,29.4,53.7,200,42.9
18:39,29.3,53.7,200,42.8
18:39,29.3,54.2,200,43.3
18:39,29.3,54.4,200,42.9
18:39,29.3,54.3,200,43.0
18:39,29.3,54.1,200,44.6
18:39,29.3,54.3,200,43.2
18:39,29.3,54.4,200,45.0
18:39,29.3,54.0,200,42.0
18:39,29.3,53.9,200,43.3
18:39,29.3,53.6,200,43.5
18:40,29.3,54.2,200,43.3
18:40,29.3,54.8,200,43.5
18:40,29.3,54.7,200,42.3
18:40,29.3,54.4,200,43.7
18:40,29.3,54.4,200,42.7
18:40,29.2,54.2,200,43.2
18:40,29.2,54.4,200,44.0
18:40,29.2,54.3,200,42.6
18:40,29.3,54.1,200,42.8
18:40,29.3,53.9,200,42.3
18:40,29.3,53.9,200,43.2
18:40,29.3,53.9,200,42.0
18:40,29.3,53.7,200,43.1
18:40,29.3,53.6,200,43.3
18:40,29.3,53.5,200,42.4
18:40,29.3,53.6,200,41.9
18:40,29.3,53.6,200,43.6
18:40,29.3,53.6,200,43.1
18:40,29.3,53.8,200,42.5
18:40,29.3,53.9,200,42.6
18:41,29.2,54.2,200,42.9
18:41,29.3,54.7,200,43.1
18:41,29.2,54.6,200,45.1
18:41,29.2,54.5,200,43.4
18:41,29.2,54.6,200,42.5
18:41,29.1,54.9,200,42.6
18:41,29.1,55.4,200,43.2
18:41,29.2,55.6,200,42.7
18:41,29.2,55.3,200,42.9
18:41,29.1,55.0,200,41.9
18:41,29.1,55.1,200,44.1
18:41,29.1,55.6,200,43.1
18:41,29.1,55.5,200,43.3
18:41,29.1,55.1,200,43.0
18:41,29.2,54.8,199,43.7
18:41,29.1,54.4,199,43.2
18:41,29.2,54.3,199,42.5
18:41,29.2,54.1,199,42.1
18:41,29.2,54.1,199,42.1
18:41,29.2,54.1,199,43.7
18:42,29.2,54.1,199,43.0
18:42,29.3,53.9,199,43.5
18:42,29.2,53.9,199,42.4
18:42,29.2,53.8,199,43.8
18:42,29.2,54.0,199,44.0
18:42,29.2,54.4,199,43.0
18:42,29.1,54.8,199,44.3
18:42,29.1,55.2,199,42.1
18:42,29.0,55.7,199,43.5
18:42,29.0,56.2,199,43.9
18:42,29.0,56.5,199,43.7
18:42,28.9,56.1,199,43.8
18:42,28.9,56.0,199,42.6
18:42,29.0,56.0,199,43.2
18:42,29.0,55.9,199,43.8
18:42,29.0,55.7,199,42.3
18:42,29.0,55.5,199,43.3
18:42,29.0,55.5,199,43.6
18:42,29.0,55.3,199,43.0
18:42,29.0,55.3,199,42.5
18:43,29.0,55.2,199,43.3
18:43,29.1,55.1,199,43.9
18:43,29.1,55.1,199,43.3
18:43,29.1,55.0,199,43.4
18:43,29.1,55.0,199,43.8
18:43,29.0,55.0,199,43.8
18:43,29.1,54.9,199,44.5
18:43,29.1,55.0,199,44.6
18:43,29.1,54.8,199,43.0
18:43,29.1,54.7,199,43.8
18:43,29.1,54.8,199,43.4
18:43,29.1,54.9,199,44.0
18:43,29.1,54.8,199,43.6
18:43,29.1,55.0,199,43.3
18:43,29.1,54.9,199,43.8
18:43,29.1,55.4,199,42.7
18:43,29.1,55.5,199,44.0
18:43,29.1,55.6,199,43.2
18:43,29.0,55.6,199,42.7
18:43,29.1,55.4,199,41.8
18:44,29.1,55.3,199,43.9
18:44,29.1,55.5,199,42.9
18:44,29.1,55.2,199,43.8
18:44,29.1,54.9,198,44.0
18:44,29.1,54.8,198,43.5
18:44,29.1,54.7,198,45.1
18:44,29.1,54.6,198,42.6
18:44,29.2,54.5,198,43.7
18:44,29.1,54.5,198,43.5
18:44,29.1,54.4,198,48.1
18:44,29.1,54.4,198,43.1
18:44,29.2,54.5,198,43.4
18:44,29.1,54.6,198,44.1
18:44,29.1,54.5,198,43.8
18:44,29.1,54.6,198,43.2
18:44,29.1,54.7,198,42.5
18:44,29.2,54.8,198,45.4
18:44,29.1,55.0,198,43.0
18:44,29.0,55.5,198,44.0
18:44,29.0,55.5,198,43.0
18:45,29.0,55.7,198,43.8
18:45,29.0,55.7,198,50.8
18:45,29.0,55.6,198,45.9
18:45,29.0,55.5,197,42.8
18:45,29.0,55.4,198,43.1
18:45,29.0,55.5,198,43.6
18:45,29.0,55.4,198,43.8
18:45,29.1,55.5,198,42.9
18:45,29.1,55.7,198,43.2
18:45,29.1,55.8,198,43.0
18:45,29.0,55.6,198,43.3
18:45,29.1,55.7,198,43.7
18:45,29.0,55.6,198,42.2
18:45,29.1,55.8,198,43.4
18:45,29.1,55.6,198,42.5
18:45,29.1,55.5,198,42.4
18:45,29.1,55.3,198,42.0
18:45,29.1,55.4,199,43.0
18:45,29.1,55.6,198,42.6
18:45,29.1,55.5,198,43.1
18:46,29.1,55.5,197,43.1
18:46,29.1,55.3,198,42.7
18:46,29.1,55.5,197,42.2
18:46,29.1,55.5,197,42.4
18:46,29.1,55.3,197,43.1
18:46,29.1,55.3,197,42.7
18:46,29.0,55.4,197,42.7
18:46,29.1,55.4,197,43.6
18:46,29.1,55.2,197,42.9
18:46,29.1,55.0,197,42.6
18:46,29.0,54.9,197,41.8
18:46,29.1,54.8,197,42.9
18:46,29.1,54.9,197,42.0
18:46,29.2,55.0,197,43.5
18:46,29.1,55.4,197,43.5
18:46,29.1,55.5,197,43.7
18:46,29.1,56.1,197,42.6
18:46,29.1,56.0,197,43.6
18:46,29.1,55.5,197,43.3
18:46,29.0,55.3,197,41.9
18:47,29.1,55.3,197,42.2
18:47,29.1,55.3,197,41.8
18:47,29.0,55.4,197,43.1
18:47,29.1,55.5,197,43.1
18:47,29.1,55.6,197,43.3
18:47,29.0,55.5,197,45.1
18:47,29.0,55.4,197,42.1
18:47,29.1,55.1,197,45.1
18:47,29.0,55.0,197,42.7
18:47,29.1,55.0,197,43.6
18:47,29.1,54.9,197,43.9
18:47,29.1,55.0,197,43.0
18:47,29.1,54.9,197,43.0
18:47,29.1,54.9,197,44.0
18:47,29.1,55.0,197,42.8
18:47,29.1,55.6,197,43.1
18:47,29.0,55.6,197,43.1
18:47,29.1,55.6,197,44.6
18:47,29.1,55.3,196,43.9
18:47,29.1,55.2,197,43.5
18:48,29.0,55.9,197,42.7
18:48,29.0,56.3,196,43.5
18:48,29.1,56.4,196,43.7
18:48,29.0,56.2,196,42.5
18:48,29.0,56.5,196,43.2
18:48,29.0,56.6,196,44.1
18:48,28.9,56.3,196,42.9
18:48,28.9,56.3,196,42.5
18:48,28.9,56.1,196,43.9
18:48,29.0,55.8,196,56.1
18:48,28.9,55.6,196,42.7
18:48,28.9,55.4,196,44.0
18:48,29.0,56.0,196,43.7
18:48,28.9,56.0,196,43.5
18:48,28.9,56.3,196,43.4
18:48,28.9,56.5,196,44.7
18:48,28.8,56.6,196,44.2
18:48,28.8,56.5,196,46.4
18:48,28.9,56.7,196,44.6
18:48,28.9,56.8,196,46.3
18:49,28.9,56.8,196,44.3
18:49,28.9,56.5,196,46.5
18:49,28.9,56.3,196,46.0
18:49,28.9,56.4,196,48.8
18:49,28.8,56.5,196,43.8
18:49,28.9,56.5,196,44.5
18:49,28.9,56.2,196,47.4
18:49,28.9,56.2,196,44.0
18:49,28.9,55.9,196,47.3
18:49,28.9,55.7,196,44.0
18:49,29.0,55.6,196,44.4
18:49,29.0,55.6,196,45.7
18:49,28.9,55.4,196,43.4
18:49,29.0,55.3,196,44.2
18:49,28.9,55.2,196,43.6
18:49,29.0,55.1,196,42.9
18:49,29.0,55.2,196,43.9
18:49,29.0,55.1,196,44.3
18:49,29.0,55.2,196,48.0
18:49,29.1,55.3,196,44.1
18:50,29.0,55.8,196,43.3
18:50,29.0,56.0,196,44.0
18:50,29.0,56.2,196,44.6
18:50,29.0,56.3,196,45.0
18:50,29.0,56.4,196,43.0
18:50,29.0,56.6,196,42.9
18:50,29.1,56.5,196,43.4
18:50,29.0,56.3,196,44.3
18:50,29.0,56.1,196,41.4
18:50,29.0,56.1,196,43.3
18:50,29.0,56.1,196,44.1
18:50,29.0,56.0,196,42.7
18:50,29.0,56.0,196,45.5
18:50,29.0,56.1,196,42.5
18:50,28.9,56.2,196,44.1
18:50,29.0,56.7,196,42.9
18:50,28.9,56.9,196,45.9
18:50,28.9,56.7,196,43.1
18:50,29.0,56.5,196,42.8
18:50,28.9,56.3,196,43.0
18:51,29.0,56.2,196,43.1
18:51,28.9,56.1,196,43.6
18:51,29.0,56.1,196,41.7
18:51,29.0,55.9,196,42.0
18:51,29.0,55.7,196,43.2
18:51,29.0,55.6,196,43.8
18:51,29.0,55.8,196,43.0
18:51,29.0,55.9,196,42.8
18:51,29.0,56.0,196,44.4
18:51,29.0,56.2,196,43.7
18:51,29.0,56.4,196,44.7
18:51,28.9,56.7,196,43.8
18:51,28.9,56.7,196,42.4
18:51,28.9,56.7,196,44.1
18:51,29.0,56.5,196,42.8
18:51,28.9,56.2,196,43.3
18:51,28.9,56.0,196,42.1
18:51,28.9,55.7,196,42.0
18:51,28.9,55.8,196,46.7
18:51,29.0,55.6,196,49.6
18:52,29.0,55.7,196,41.9
18:52,29.0,55.8,196,44.0
18:52,29.0,55.8,196,43.3
18:52,29.0,56.0,196,42.7
18:52,29.0,55.9,196,45.1
18:52,28.9,56.2,195,45.7
18:52,29.0,56.4,196,43.4
18:52,28.9,56.5,195,44.2
18:52,29.0,56.6,195,43.0
18:52,29.0,56.2,195,43.4
18:52,28.9,55.8,195,43.2
18:52,29.0,55.6,195,44.5
18:52,29.0,55.6,195,43.8
18:52,29.0,55.4,195,43.0
18:52,29.0,55.3,195,43.0
18:52,29.0,55.4,195,42.7
18:52,29.0,55.4,195,43.9
18:52,29.0,55.6,195,42.5
18:52,29.0,55.8,195,42.3
18:53,28.9,56.4,195,43.7
18:53,28.8,56.7,195,43.4
18:53,28.9,56.8,195,43.9
18:53,28.9,56.6,195,44.0
18:53,28.9,56.6,195,43.1
18:53,28.9,56.6,195,44.3
18:53,28.9,56.3,195,44.4
18:53,28.9,56.1,195,43.6
18:53,28.9,56.5,195,44.3
18:53,28.9,56.5,195,44.0
18:53,28.9,56.4,195,44.0
18:53,28.8,56.0,195,42.8
18:53,28.8,55.7,195,42.7
18:53,28.8,56.5,197,42.6
18:53,28.7,57.3,196,42.5
18:53,28.7,57.4,195,42.9
18:53,28.7,57.3,196,43.3
18:53,28.8,56.7,195,42.1
18:53,28.8,56.3,196,42.4
18:53,28.8,56.1,195,42.6
18:54,28.9,56.0,195,42.5
18:54,28.8,55.9,195,42.1
18:54,28.9,55.8,195,43.2
18:54,28.8,55.7,195,43.1
18:54,28.9,55.7,195,43.3
18:54,28.9,55.6,195,43.0
18:54,28.8,55.5,195,42.4
18:54,28.9,55.4,195,42.6
18:54,28.9,55.5,195,43.0
18:54,28.9,55.6,195,44.1
18:54,28.9,55.5,195,42.6
18:54,28.9,55.5,195,43.2
18:54,28.9,56.0,195,42.4
18:54,28.8,56.1,195,43.0
18:54,28.9,56.1,195,42.1
18:54,28.8,56.1,195,41.6
18:54,28.8,56.0,195,42.7
18:54,28.8,56.0,195,43.3
18:54,28.8,55.9,195,43.1
18:54,28.9,55.9,195,43.1
18:55,28.9,55.6,195,44.2
18:55,28.9,55.6,195,43.8
18:55,28.9,55.6,195,44.0
18:55,28.9,55.5,195,42.2
18:55,28.9,55.6,195,42.6
18:55,28.9,55.6,195,42.6
18:55,28.9,55.6,195,42.9
18:55,28.9,55.7,195,44.2
18:55,28.9,55.8,195,42.8
18:55,28.9,55.9,195,42.6
18:55,28.9,55.8,195,42.8
18:55,28.9,55.7,195,42.1
18:55,29.0,55.7,195,43.4
18:55,29.0,55.8,195,43.8
18:55,29.0,56.1,195,42.7
18:55,28.8,56.7,195,41.8
18:55,28.8,57.1,195,42.1
18:55,28.9,57.0,195,42.5
18:55,28.8,57.0,195,44.0
18:55,28.8,56.9,195,50.5
18:56,28.8,56.8,195,44.4
18:56,28.8,56.7,195,43.4
18:56,28.9,56.8,195,42.9
18:56,28.9,56.7,195,44.3
18:56,28.9,56.3,195,45.2
18:56,28.9,56.3,195,44.9
18:56,28.9,56.3,195,43.8
18:56,28.9,56.2,195,42.0
18:56,28.9,56.2,195,42.9
18:56,28.9,56.3,195,43.9
18:56,28.9,56.3,195,43.3
18:56,28.9,56.5,195,43.3
18:56,28.9,56.6,195,43.0
18:56,28.9,56.5,195,43.2
18:56,28.9,56.5,195,42.3
18:56,28.9,56.4,195,42.9
18:56,28.9,56.4,195,43.2
18:56,28.9,56.8,195,43.8
18:56,28.8,57.0,195,42.6
18:56,28.8,57.0,195,43.0
18:57,28.8,57.1,195,43.8
18:57,28.8,57.2,195,42.0
18:57,28.8,57.0,197,42.5
18:57,28.8,57.0,196,43.0
18:57,28.7,57.2,195,42.3
18:57,28.8,57.2,195,42.7
18:57,28.8,57.2,195,42.4
18:57,28.8,57.1,195,43.1
18:57,28.8,56.8,195,42.1
18:57,28.8,56.7,195,42.4
18:57,28.8,56.9,195,43.1
18:57,28.8,57.2,195,42.1
18:57,28.9,57.4,195,43.1
18:57,28.8,57.4,195,42.6
18:57,28.8,57.4,195,42.2
18:57,28.9,57.1,195,42.9
18:57,28.9,57.0,195,43.7
18:57,28.9,56.7,195,42.9
18:57,28.9,56.7,195,43.4
18:57,28.9,56.9,195,43.9
18:58,28.9,56.8,195,43.7
18:58,28.9,56.8,195,42.0
18:58,28.9,56.6,195,43.2
18:58,28.9,56.4,195,42.6
18:58,28.9,56.2,195,42.8
18:58,28.9,56.1,195,44.1
18:58,28.9,55.9,195,43.3
18:58,28.9,56.0,195,44.1
18:58,28.9,55.8,195,42.3
18:58,28.9,55.9,195,43.6
18:58,29.0,56.0,195,43.6
18:58,28.9,55.9,195,42.7
18:58,29.0,55.9,198,43.2
18:58,29.0,55.9,196,43.5
18:58,29.0,56.0,195,44.1
18:58,28.9,56.2,195,43.2
18:58,29.0,56.3,195,42.6
18:58,28.9,56.3,195,42.5
18:58,29.0,56.4,195,43.6
18:58,29.0,56.3,195,43.5
18:59,29.0,56.1,195,42.2
18:59,29.0,56.1,195,42.5
18:59,29.0,56.1,195,42.1
18:59,29.0,56.4,195,42.1
18:59,28.9,56.5,195,42.8
18:59,28.9,56.4,195,43.1
18:59,29.0,56.4,195,42.4
18:59,29.0,56.2,195,42.0
18:59,29.0,56.1,195,41.6
18:59,29.0,56.0,195,41.8
18:59,28.9,56.0,195,42.2
18:59,28.9,55.8,195,42.4
18:59,29.0,55.7,196,42.5
18:59,29.0,55.7,195,43.9
18:59,29.0,55.9,195,43.1
18:59,29.0,56.1,195,43.5
18:59,29.0,56.1,195,43.0
18:59,29.0,56.1,195,44.3
18:59,29.0,56.2,195,43.1
18:59,29.0,56.0,195,43.4
19:0,29.0,55.9,195,43.6
19:0,29.0,56.0,195,43.3
19:0,29.0,56.0,195,42.7
19:0,29.0,55.9,195,42.8
19:0,29.0,55.9,195,45.9
19:0,28.9,56.3,195,43.5
19:0,29.0,56.6,195,41.6
19:0,29.0,56.7,195,42.7
19:0,28.9,56.8,195,43.8
19:0,28.9,57.0,195,43.3
19:0,28.9,57.0,195,42.6
19:0,28.9,57.0,195,42.3
19:0,29.0,56.9,195,43.4
19:0,28.9,56.8,195,42.7
19:0,29.0,56.6,195,43.3
19:0,28.9,56.5,195,42.1
19:0,28.9,56.5,195,41.8
19:0,29.0,56.5,195,42.3
19:0,29.0,56.3,195,41.2
19:0,29.0,56.1,195,41.7
19:1,29.0,55.8,195,41.8
19:1,29.0,55.9,195,42.7
19:1,29.0,56.0,195,41.4
19:1,29.0,56.0,195,42.4
19:1,28.9,56.5,195,42.6
19:1,28.9,56.7,195,41.8
19:1,28.9,56.7,195,41.4
19:1,28.9,56.6,195,41.7
19:1,28.9,56.2,195,43.9
19:1,28.9,55.9,197,44.7
19:1,29.0,55.7,195,40.5
19:1,29.0,55.9,195,40.9
19:1,29.0,56.1,195,40.2
19:1,28.9,55.9,195,40.1
19:1,29.0,55.9,195,40.8
19:1,29.0,55.8,198,40.4
19:1,29.0,55.8,196,45.5
19:1,29.0,55.9,196,40.5
19:1,29.0,56.0,195,40.9
19:1,29.0,55.9,195,39.9
19:2,29.0,55.8,196,39.4
19:2,29.1,56.0,195,40.2
19:2,29.1,55.9,195,40.2
19:2,29.0,56.0,195,40.9
19:2,29.0,55.8,195,40.1
19:2,29.1,55.8,195,41.3
19:2,29.1,55.8,195,41.6
19:2,29.1,55.9,195,42.3
19:2,29.1,55.9,195,44.7
19:2,29.1,55.8,195,45.1
19:2,29.1,55.9,195,44.2
19:2,29.1,55.9,195,44.0
19:2,29.1,55.8,195,41.9
19:2,29.0,55.7,195,41.3
19:2,29.1,55.7,195,40.9
19:2,29.1,55.6,195,41.9
19:2,29.1,55.8,195,40.4
19:2,29.1,55.8,195,41.2
19:2,29.1,55.9,195,42.2
19:2,29.1,55.8,195,40.1
19:3,29.1,55.8,195,39.6
19:3,29.1,55.7,195,40.6
19:3,29.1,55.8,195,40.8
19:3,29.1,55.9,195,40.3
19:3,29.1,56.1,195,39.3
19:3,29.1,55.9,195,40.0
19:3,29.1,55.8,195,39.8
19:3,29.2,55.7,195,40.7
19:3,29.1,55.6,195,40.0
19:3,29.2,55.6,195,40.4
19:3,29.1,56.1,195,41.0
19:3,29.0,56.4,196,40.0
19:3,29.0,56.6,196,40.8
19:3,29.0,56.5,196,40.1
19:3,29.1,56.5,197,39.2
19:3,29.1,56.6,195,39.6
19:3,29.1,56.8,196,40.0
19:3,29.1,56.8,195,39.9
19:3,29.1,56.7,195,40.4
19:3,29.1,56.7,195,41.0
19:4,29.0,56.9,195,41.4
19:4,28.9,57.2,195,41.4
19:4,28.9,57.4,195,40.9
19:4,28.8,57.6,196,41.1
19:4,28.8,57.7,196,40.2
19:4,28.8,57.4,198,39.4
19:4,28.8,57.2,198,40.1
19:4,28.8,57.2,199,47.2
19:4,28.8,57.0,199,40.5
19:4,28.8,57.0,199,40.3
19:4,28.8,57.0,199,53.0
19:4,28.8,56.7,199,57.7
19:4,28.8,56.6,199,56.2
19:4,28.9,56.7,199,39.8
19:4,28.8,56.7,199,40.2
19:4,28.9,56.5,199,53.5
19:4,28.9,56.5,199,41.7
19:4,28.9,56.5,199,39.7
19:4,28.9,56.3,199,40.3
19:4,29.0,56.3,199,59.9
19:5,29.0,56.3,199,42.0
19:5,28.9,56.4,199,40.7
19:5,28.9,56.7,199,42.1
19:5,28.9,57.0,199,40.6
19:5,28.9,57.5,199,39.8
19:5,28.8,57.5,199,41.4
19:5,28.9,57.4,199,40.8
19:5,28.8,57.5,199,41.8
19:5,28.8,57.3,199,40.6
19:5,28.9,57.2,199,40.4
19:5,28.9,56.9,199,39.7
19:5,28.9,56.9,199,40.7
19:5,28.9,56.8,199,43.0
19:5,29.0,56.7,199,41.8
19:5,28.9,56.7,199,58.3
19:5,29.0,56.9,199,56.8
19:5,28.9,56.9,199,40.9
19:5,28.9,56.8,199,41.9
19:5,28.9,56.7,199,48.4
19:5,29.0,56.7,199,55.5
19:6,28.9,56.8,199,48.7
19:6,29.0,56.7,199,57.3
19:6,29.0,56.8,199,56.8
19:6,28.9,56.6,199,53.8
19:6,28.9,56.6,196,41.3
19:6,29.0,56.7,195,46.3
19:6,29.0,56.9,198,60.3
19:6,29.0,57.0,198,49.6
19:6,29.0,56.7,200,55.1
19:6,29.0,56.7,200,41.9
19:6,28.9,56.7,200,41.1
19:6,28.9,56.8,200,46.8
19:6,29.0,56.9,200,46.6
19:6,29.0,56.8,200,41.1
19:6,29.0,56.8,200,44.5
19:6,28.9,56.5,200,45.7
19:6,29.0,56.5,200,43.7
19:6,28.9,56.5,200,43.5
19:6,29.0,56.4,200,41.9
19:6,28.9,56.4,200,41.0
19:7,29.0,56.4,200,41.3
19:7,28.9,56.3,200,40.0
19:7,28.9,56.3,200,40.7
19:7,29.0,56.2,200,40.8
19:7,28.9,56.2,200,40.2
19:7,29.0,56.4,200,40.1
19:7,29.0,56.3,200,39.4
19:7,28.9,56.2,200,40.1
19:7,29.0,56.2,200,39.6
19:7,29.0,56.2,200,39.8
19:7,29.0,56.2,200,40.2
19:7,29.0,56.1,200,39.4
19:7,29.1,56.2,200,39.5
19:7,29.1,56.2,200,39.7
19:7,29.0,56.2,200,39.2
19:7,29.0,56.2,200,39.7
19:7,29.0,56.2,200,39.8
19:7,29.0,56.2,200,40.6
19:7,29.1,56.1,200,40.2
19:7,29.1,56.0,200,39.5
